panel,series,Rg_over_lc,Re_over_lc,position_class
10 C,living worms,0.116597,0.187933,0
10 C,living worms,0.0967172,0.245388,0
10 C,living worms,0.101672,0.176907,0
10 C,living worms,0.108459,0.260411,0
10 C,living worms,0.117677,0.185013,0
10 C,living worms,0.108768,0.0345233,0
10 C,living worms,0.0960983,0.0239731,0
10 C,living worms,0.0539255,0.102497,0
10 C,living worms,0.062512,0.105188,0
10 C,living worms,0.0652584,0.0148675,0
10 C,living worms,0.0822325,0.0148675,0
10 C,living worms,0.107479,0.197785,0
10 C,living worms,0.110699,0.163049,0
10 C,living worms,0.097814,0.192562,0
10 C,living worms,0.120465,0.228758,0
10 C,living worms,0.109065,0.280859,0
10 C,living worms,0.119304,0.24656,0
10 C,living worms,0.129292,0.221788,0
10 C,living worms,0.137309,0.0291645,0
10 C,living worms,0.126456,0.0503391,0
10 C,living worms,0.132811,0.0937759,0
10 C,living worms,0.124602,0.091842,0
10 C,living worms,0.115497,0.0307005,0
10 C,living worms,0.132017,0.0922263,0
10 C,living worms,0.108732,0.104318,0
10 C,living worms,0.126066,0.0983054,0
10 C,living worms,0.106439,0.1776,0
10 C,living worms,0.108975,0.192342,0
10 C,living worms,0.111931,0.175356,0
10 C,living worms,0.107655,0.0365147,0
10 C,living worms,0.11674,0.149375,0
10 C,living worms,0.0783027,0.0992363,0
10 C,living worms,0.0922987,0.289408,0
10 C,living worms,0.114472,0.280966,0
10 C,living worms,0.103082,0.262332,0
10 C,living worms,0.110834,0.0771047,0
10 C,living worms,0.12037,0.0745749,0
10 C,living worms,0.124643,0.232211,0
10 C,living worms,0.102771,0.30283,0
10 C,living worms,0.0898475,0.278243,0
10 C,living worms,0.0790435,0.226255,0
10 C,living worms,0.0854747,0.209322,0
10 C,living worms,0.076676,0.207024,0
10 C,living worms,0.0919893,0.212037,0
10 C,living worms,0.0876765,0.306408,0
10 C,living worms,0.0921162,0.309655,0
10 C,living worms,0.0902336,0.285037,0
10 C,living worms,0.0906001,0.29869,0
10 C,living worms,0.0823226,0.211465,0
10 C,living worms,0.0882435,0.00930851,0
10 C,living worms,0.0765849,0.0148675,0
10 C,living worms,0.0661934,0.0219314,0
10 C,living worms,0.0793572,0.0611268,0
10 C,living worms,0.0841251,0.0213181,0
10 C,living worms,0.0923465,0.0925994,0
10 C,living worms,0.105255,0.0164486,0
10 C,living worms,0.0854348,0.0161776,0
10 C,living worms,0.0965844,0.0334832,0
10 C,living worms,0.0898933,0.0721157,0
10 C,living worms,0.122168,0.0166622,0
10 C,living worms,0.120209,0.291372,0
10 C,living worms,0.0926793,0.312503,0
10 C,living worms,0.116469,0.0114393,0
10 C,living worms,0.122399,0.0328971,0
10 C,living worms,0.11843,0.331928,0
10 C,living worms,0.129318,0.32979,0
10 C,living worms,0.149312,0.323272,0
10 C,living worms,0.135442,0.0303238,0
10 C,living worms,0.153125,0.0341887,0
10 C,living worms,0.144962,0.44909,0
10 C,living worms,0.139022,0.380433,0
10 C,living worms,0.161057,0.465285,0
10 C,living worms,0.196359,0.625925,0
10 C,living worms,0.185983,0.521616,0
10 C,living worms,0.237234,0.69948,4
10 C,living worms,0.169121,0.401199,4
10 C,living worms,0.204328,0.65564,4
10 C,living worms,0.174898,0.628527,4
10 C,living worms,0.198203,0.675544,4
10 C,living worms,0.189946,0.662396,4
10 C,living worms,0.16979,0.586924,4
10 C,living worms,0.216835,0.739438,4
10 C,living worms,0.131996,0.467444,3
10 C,living worms,0.19515,0.520946,3
10 C,living worms,0.167998,0.547809,3
10 C,living worms,0.20457,0.634665,3
10 C,living worms,0.191908,0.644981,3
10 C,living worms,0.231989,0.648047,3
10 C,living worms,0.1332,0.244062,2
10 C,living worms,0.201907,0.299347,2
10 C,living worms,0.174435,0.246445,2
10 C,living worms,0.139316,0.180425,2
10 C,living worms,0.236877,0.601065,1
10 C,living worms,0.20523,0.33616,1
10 C,living worms,0.190484,0.254879,1
10 C,living worms,0.175634,0.275808,1
10 C,living worms,0.213548,0.527562,1
10 C,living worms,0.163265,0.350847,1
10 C,living worms,0.156982,0.429984,1
10 C,living worms,0.207764,0.496055,1
10 C,living worms,0.197412,0.411455,1
10 C,living worms,0.210789,0.549242,1
10 C,living worms,0.18273,0.530752,1
10 C,living worms,0.198196,0.544353,1
10 C,living worms,0.194183,0.48405,1
10 C,living worms,0.165518,0.529282,1
10 C,living worms,0.191569,0.571833,1
10 C,living worms,0.187379,0.384014,1
10 C,living worms,0.17495,0.4152,1
10 C,living worms,0.222706,0.552022,1
10 C,living worms,0.14676,0.418006,1
10 C,living worms,0.201847,0.429521,1
10 C,living worms,0.146261,0.504286,1
10 C,living worms,0.153504,0.382988,1
10 C,living worms,0.146845,0.398956,1
10 C,living worms,0.171332,0.634622,1
10 C,living worms,0.184462,0.497689,1
10 C,living worms,0.170741,0.517287,1
10 C,living worms,0.160222,0.469784,2
10 C,living worms,0.160567,0.134335,2
10 C,living worms,0.209664,0.50311,2
10 C,living worms,0.192646,0.488338,2
10 C,living worms,0.218931,0.496155,2
10 C,living worms,0.208206,0.3914,2
10 C,living worms,0.212645,0.414902,2
10 C,living worms,0.210644,0.722388,2
10 C,living worms,0.242202,0.691491,2
10 C,living worms,0.184076,0.41247,3
10 C,living worms,0.196177,0.438084,3
10 C,living worms,0.119838,0.387114,3
10 C,living worms,0.193515,0.396357,4
10 C,living worms,0.163487,0.250226,4
10 C,living worms,0.144651,0.296733,4
10 C,living worms,0.176484,0.44555,3
10 C,living worms,0.162251,0.384198,3
10 C,living worms,0.154714,0.373755,4
10 C,living worms,0.15373,0.48447,4
10 C,living worms,0.184066,0.192392,4
10 C,living worms,0.165678,0.428068,4
10 C,living worms,0.199957,0.472571,4
10 C,living worms,0.197277,0.389648,4
10 C,living worms,0.15358,0.484264,4
10 C,living worms,0.190971,0.482046,4
10 C,living worms,0.138334,0.412519,4
10 C,living worms,0.142912,0.383126,4
10 C,living worms,0.134355,0.294652,0
10 C,living worms,0.150849,0.416748,0
10 C,living worms,0.156141,0.428565,0
10 C,living worms,0.122579,0.347339,0
10 C,living worms,0.129523,0.0185218,0
10 C,living worms,0.148616,0.361705,0
10 C,living worms,0.161943,0.247701,4
10 C,living worms,0.142768,0.515248,0
10 C,living worms,0.174394,0.490996,0
10 C,living worms,0.119756,0.254021,0
10 C,living worms,0.135018,0.356117,0
10 C,living worms,0.123798,0.39619,0
10 C,living worms,0.168132,0.426698,0
10 C,living worms,0.129244,0.345995,0
10 C,living worms,0.161918,0.273474,0
10 C,living worms,0.167526,0.486275,0
10 C,living worms,0.161851,0.471345,0
10 C,living worms,0.189481,0.22374,0
10 C,living worms,0.155686,0.389255,0
10 C,living worms,0.149273,0.357141,0
10 C,living worms,0.180053,0.382406,0
10 C,living worms,0.164936,0.289637,0
10 C,living worms,0.148214,0.265961,0
10 C,living worms,0.129017,0.323906,0
10 C,living worms,0.108549,0.30748,0
10 C,living worms,0.133391,0.15579,0
10 C,living worms,0.109807,0.151905,0
10 C,living worms,0.118173,0.230345,0
10 C,living worms,0.083833,0.214063,0
10 C,living worms,0.087528,0.054667,0
10 C,living worms,0.0806357,0.0112836,0
10 C,living worms,0.111175,0.00594699,0
10 C,living worms,0.104874,0.129236,0
10 C,living worms,0.0973427,0.083861,0
10 C,living worms,0.100612,0.0907769,0
10 C,living worms,0.118759,0.224986,0
10 C,living worms,0.111752,0.199424,0
10 C,living worms,0.118031,0.268699,0
10 C,living worms,0.109149,0.170586,0
10 C,living worms,0.118859,0.167469,0
10 C,living worms,0.082329,0.0316087,0
10 C,living worms,0.0887546,0.0923221,0
10 C,living worms,0.0726576,0.0879371,0
10 C,living worms,0.0899622,0.0932085,0
10 C,living worms,0.081967,0.192162,0
10 C,living worms,0.092726,0.281391,0
10 C,living worms,0.0851769,0.180973,0
10 C,living worms,0.0763322,0.271277,0
10 C,living worms,0.0920923,0.233089,0
10 C,living worms,0.0994426,0.282595,0
10 C,living worms,0.108846,0.162136,0
10 C,living worms,0.0861546,0.0949286,0
10 C,living worms,0.10876,0.049685,0
10 C,living worms,0.106263,0.216902,0
10 C,living worms,0.113303,0.238481,0
10 C,living worms,0.0829627,0.152375,0
10 C,living worms,0.0992471,0.227518,0
10 C,living worms,0.100654,0.164125,0
10 C,living worms,0.116411,0.268805,0
10 C,living worms,0.0771041,0.0638298,0
10 C,living worms,0.0790144,0.133278,0
10 C,living worms,0.120085,0.199964,0
10 C,living worms,0.0774041,0.0320255,0
10 C,living worms,0.0777373,0.247701,0
10 C,living worms,0.105428,0.130244,0
10 C,living worms,0.0878815,0.223981,0
10 C,living worms,0.107386,0.281215,0
10 C,living worms,0.104291,0.276423,0
10 C,living worms,0.120233,0.233717,0
10 C,living worms,0.130066,0.281843,0
10 C,living worms,0.111451,0.177121,0
10 C,living worms,0.12723,0.265961,0
10 C,living worms,0.107199,0.131656,0
10 C,living worms,0.115225,0.0875036,0
10 C,living worms,0.0884876,0.174846,0
10 C,living worms,0.0794703,0.0561038,0
10 C,living worms,0.103517,0.178057,0
10 C,living worms,0.100219,0.207387,0
10 C,living worms,0.10851,0.227642,0
10 C,living worms,0.11596,0.281918,0
10 C,living worms,0.120193,0.260913,0
10 C,living worms,0.133442,0.287431,0
10 C,living worms,0.118234,0.267974,0
10 C,living worms,0.119136,0.192819,0
10 C,living worms,0.0967474,0.234239,0
10 C,living worms,0.0955987,0.239923,0
10 C,living worms,0.0849812,0.257752,0
10 C,living worms,0.0903301,0.163104,0
10 C,living worms,0.0875634,0.242958,0
10 C,living worms,0.0962717,0.121913,0
10 C,living worms,0.0960549,0.211139,0
10 C,living worms,0.107227,0.134631,0
10 C,living worms,0.115465,0.210094,0
10 C,living worms,0.106128,0.277289,0
10 C,living worms,0.109297,0.274094,0
10 C,living worms,0.109438,0.306743,0
10 C,living worms,0.122261,0.334499,0
10 C,living worms,0.104469,0.268423,0
10 C,living worms,0.112429,0.282394,0
10 C,living worms,0.126159,0.0166622,0
10 C,living worms,0.0879474,0.164658,0
10 C,living worms,0.10928,0.237351,0
10 C,living worms,0.126375,0.394407,0
10 C,living worms,0.120738,0.356385,0
10 C,living worms,0.156488,0.153727,0
10 C,living worms,0.104982,0.167025,0
10 C,living worms,0.113939,0.182108,0
10 C,living worms,0.107229,0.240383,0
10 C,living worms,0.0831384,0.212108,0
10 C,living worms,0.107097,0.178712,0
10 C,living worms,0.0770719,0.0946767,0
10 C,living worms,0.0800412,0.0874228,0
10 C,living worms,0.104487,0.198406,0
10 C,living worms,0.104263,0.179718,0
10 C,living worms,0.0952045,0.18806,0
10 C,living worms,0.102737,0.257474,0
10 C,living worms,0.0851326,0.269452,0
10 C,living worms,0.0942388,0.254879,0
10 C,living worms,0.0897479,0.00678061,0
10 C,living worms,0.104418,0.204048,0
10 C,living worms,0.104186,0.109415,0
10 C,living worms,0.0933819,0.198067,0
10 C,living worms,0.0909985,0.0143838,0
10 C,living worms,0.119467,0.019362,0
10 C,living worms,0.110071,0.225962,0
10 C,living worms,0.0892031,0.259087,0
10 C,living worms,0.0913791,0.169056,0
10 C,living worms,0.0848021,0.102316,0
10 C,living worms,0.0984442,0.122802,0
10 C,living worms,0.0918656,0.174096,0
10 C,living worms,0.0953405,0.216474,0
10 C,living worms,0.114916,0.303687,0
10 C,living worms,0.124053,0.354313,0
10 C,living worms,0.1028,0.302318,0
10 C,living worms,0.124737,0.376508,0
10 C,living worms,0.18265,0.308743,0
10 C,living worms,0.180103,0.476372,0
10 C,living worms,0.178997,0.427027,0
10 C,living worms,0.198285,0.43217,0
10 C,living worms,0.148358,0.454882,0
10 C,living worms,0.108245,0.217012,0
10 C,living worms,0.112993,0.303296,0
10 C,living worms,0.1295,0.325309,0
10 C,living worms,0.131291,0.27031,0
10 C,living worms,0.140203,0.368293,0
10 C,living worms,0.142948,0.295261,0
10 C,living worms,0.128673,0.225143,0
10 C,living worms,0.136578,0.277668,0
10 C,living worms,0.0856805,0.185013,0
10 C,living worms,0.0864485,0.260221,0
10 C,living worms,0.108424,0.12953,0
10 C,living worms,0.109829,0.196638,0
10 C,living worms,0.110356,0.226306,0
10 C,living worms,0.0916891,0.108171,0
10 C,living worms,0.102064,0.223883,0
10 C,living worms,0.109284,0.232237,0
10 C,living worms,0.108396,0.253404,0
10 C,living worms,0.113752,0.299229,0
10 C,living worms,0.125029,0.232454,0
10 C,living worms,0.0999904,0.0162321,0
10 C,living worms,0.121381,0.166266,0
10 C,living worms,0.130878,0.152375,0
10 C,living worms,0.119307,0.206546,0
10 C,living worms,0.119354,0.0280519,0
10 C,living worms,0.117976,0.199964,0
10 C,living worms,0.101504,0.120659,0
10 C,living worms,0.12283,0.107746,0
10 C,living worms,0.107288,0.267562,0
10 C,living worms,0.115646,0.269803,0
10 C,living worms,0.111383,0.243946,0
10 C,living worms,0.0904688,0.301695,0
10 C,living worms,0.0853804,0.30531,0
10 C,living worms,0.0901256,0.244973,0
10 C,living worms,0.0816234,0.169698,0
10 C,living worms,0.0791004,0.0465615,0
10 C,living worms,0.109914,0.114778,0
10 C,living worms,0.0982798,0.129762,0
10 C,living worms,0.0945924,0.0143222,0
10 C,living worms,0.113243,0.119629,0
10 C,living worms,0.108732,0.0797096,0
10 C,living worms,0.0784117,0.206909,0
10 C,living worms,0.0659133,0.0267284,0
10 C,living worms,0.0927888,0.202289,0
10 C,living worms,0.114955,0.109091,0
10 C,living worms,0.0883868,0.0577348,0
10 C,living worms,0.105891,0.0262275,0
10 C,living worms,0.0687599,0.0988435,0
10 C,living worms,0.0727909,0.122434,0
10 C,living worms,0.0912527,0.143715,0
10 C,living worms,0.0779221,0.214244,0
10 C,living worms,0.0754073,0.187538,0
10 C,living worms,0.116104,0.142238,0
10 C,living worms,0.133477,0.025579,0
10 C,living worms,0.107107,0.049685,0
10 C,living worms,0.111802,0.0632174,0
10 C,living worms,0.115199,0.0723482,0
10 C,living worms,0.112822,0.0728961,0
10 C,living worms,0.126604,0.0496493,0
10 C,living worms,0.0875022,0.041073,0
10 C,living worms,0.101045,0.0632174,0
10 C,living worms,0.0767977,0.00752241,0
10 C,living worms,0.0867139,0.0332713,0
10 C,living worms,0.0894765,0.011894,0
10 C,living worms,0.0919315,0.0941899,0
10 C,living worms,0.104319,0.115821,0
10 C,living worms,0.106608,0.0106383,0
10 C,living worms,0.115564,0.280708,0
10 C,living worms,0.102517,0.0852102,0
10 C,living worms,0.106948,0.256938,0
10 C,living worms,0.110473,0.220929,0
10 C,living worms,0.120133,0.261938,0
10 C,living worms,0.120093,0.230241,0
10 C,living worms,0.0802477,0.120483,0
10 C,living worms,0.0756875,0.163131,0
10 C,living worms,0.0985597,0.109334,0
10 C,living worms,0.0754941,0.0682351,0
10 C,living worms,0.0769439,0.0671378,0
10 C,living worms,0.0944644,0.196579,0
10 C,living worms,0.102087,0.158936,0
10 C,living worms,0.119139,0.28134,0
10 C,living worms,0.0876386,0.235639,0
10 C,living worms,0.0893787,0.174506,0
10 C,living worms,0.0909809,0.235748,0
10 C,living worms,0.0852858,0.124532,0
10 C,living worms,0.0933782,0.112341,0
10 C,living worms,0.0935369,0.186971,0
10 C,living worms,0.109278,0.229063,0
10 C,living worms,0.0902297,0.0400926,0
10 C,living worms,0.0851673,0.0254055,0
10 C,living worms,0.0893273,0.195185,0
10 C,living worms,0.112567,0.2177,0
10 C,living worms,0.0909711,0.231982,0
10 C,living worms,0.107584,0.249961,0
10 C,living worms,0.107122,0.0135612,0
10 C,living worms,0.109439,0.00851479,0
10 C,living worms,0.132303,0.00841031,0
10 C,living worms,0.131836,0.0132979,0
10 C,living worms,0.135314,0.340272,0
10 C,living worms,0.126617,0.166882,0
10 C,living worms,0.131403,0.276548,0
10 C,living worms,0.0876794,0.00564181,0
10 C,living worms,0.0934364,0.0168206,0
10 C,living worms,0.063913,0.117029,0
10 C,living worms,0.0971843,0.218995,0
10 C,living worms,0.0934835,0.0101274,0
10 C,living worms,0.0961827,0.0892544,0
10 C,living worms,0.108491,0.200622,0
10 C,living worms,0.109497,0.13634,0
10 C,living worms,0.0910211,0.00664894,0
10 C,living worms,0.0847777,0.208603,0
10 C,living worms,0.100148,0.0712771,0
10 C,living worms,0.108945,0.0957539,0
10 C,living worms,0.118447,0.249494,0
10 C,living worms,0.105245,0.246409,0
10 C,living worms,0.11904,0.0506368,0
10 C,living worms,0.118733,0.287462,0
10 C,living worms,0.131551,0.368677,0
10 C,living worms,0.140315,0.280916,0
10 C,living worms,0.110706,0.389855,0
10 C,living worms,0.146469,0.429441,0
10 C,living worms,0.136533,0.47309,0
10 C,living worms,0.173739,0.452823,0
10 C,living worms,0.144853,0.502234,0
10 C,living worms,0.190014,0.47766,0
10 C,living worms,0.132648,0.292556,0
10 C,living worms,0.138605,0.48708,0
10 C,living worms,0.192699,0.488032,0
10 C,living worms,0.158234,0.442068,0
10 C,living worms,0.201366,0.600323,0
10 C,living worms,0.152368,0.370149,0
10 C,living worms,0.166566,0.462766,0
10 C,living worms,0.184797,0.44991,0
10 C,living worms,0.16199,0.449618,0
10 C,living worms,0.164119,0.404684,0
10 C,living worms,0.163315,0.410051,0
10 C,living worms,0.211946,0.568387,0
10 C,living worms,0.140165,0.458252,4
10 C,living worms,0.176476,0.581286,4
10 C,living worms,0.17107,0.446312,4
10 C,living worms,0.175231,0.537084,4
10 C,living worms,0.222903,0.773387,4
10 C,living worms,0.187148,0.618494,4
10 C,living worms,0.218211,0.732022,4
10 C,living worms,0.16198,0.565399,4
10 C,living worms,0.169208,0.323674,4
10 C,living worms,0.166899,0.32979,4
10 C,living worms,0.196715,0.528455,4
10 C,living worms,0.174175,0.488343,4
10 C,living worms,0.15397,0.392988,3
10 C,living worms,0.175289,0.250173,3
10 C,living worms,0.196778,0.469083,4
10 C,living worms,0.184384,0.416444,3
10 C,living worms,0.199042,0.337192,4
10 C,living worms,0.196617,0.696991,3
10 C,living worms,0.17705,0.299772,3
10 C,living worms,0.197732,0.303276,3
10 C,living worms,0.225669,0.577203,3
10 C,living worms,0.126828,0.145245,2
10 C,living worms,0.188478,0.222873,2
10 C,living worms,0.164467,0.289894,2
10 C,living worms,0.151199,0.377809,2
10 C,living worms,0.166267,0.384311,1
10 C,living worms,0.157288,0.300382,1
10 C,living worms,0.151956,0.250117,1
10 C,living worms,0.151954,0.175794,1
10 C,living worms,0.156449,0.0120417,1
10 C,living worms,0.147256,0.192525,1
10 C,living worms,0.150832,0.219709,2
10 C,living worms,0.151613,0.23302,1
10 C,living worms,0.187165,0.368389,1
10 C,living worms,0.216759,0.557639,1
10 C,living worms,0.161749,0.432181,1
10 C,living worms,0.142847,0.409652,1
10 C,living worms,0.140862,0.409574,1
10 C,living worms,0.1827,0.549217,1
10 C,living worms,0.224724,0.722094,1
10 C,living worms,0.232691,0.700843,1
10 C,living worms,0.233614,0.780912,1
10 C,living worms,0.131338,0.262585,1
10 C,living worms,0.178338,0.249182,1
10 C,living worms,0.104614,0.285682,1
10 C,living worms,0.168445,0.333673,1
10 C,living worms,0.179638,0.241312,1
10 C,living worms,0.176031,0.393808,1
10 C,living worms,0.180474,0.4152,1
10 C,living worms,0.187541,0.473421,1
10 C,living worms,0.176157,0.48568,1
10 C,living worms,0.209087,0.717466,1
10 C,living worms,0.217402,0.703945,1
10 C,living worms,0.209746,0.659737,1
10 C,living worms,0.191197,0.603747,1
10 C,living worms,0.140751,0.285579,1
10 C,living worms,0.137045,0.335362,1
10 C,living worms,0.146581,0.38007,1
10 C,living worms,0.162048,0.199344,1
10 C,living worms,0.159611,0.141183,1
10 C,living worms,0.144971,0.229503,1
10 C,living worms,0.124839,0.199344,1
10 C,living worms,0.110267,0.201935,1
10 C,living worms,0.0941324,0.332527,1
10 C,living worms,0.127428,0.263452,1
10 C,living worms,0.135838,0.112562,1
10 C,living worms,0.141444,0.041416,1
10 C,living worms,0.146127,0.19914,1
10 C,living worms,0.144904,0.273435,1
10 C,living worms,0.14764,0.380331,1
10 C,living worms,0.152587,0.435466,1
